,Name,total_y,total_pre_y
174,Nick,107.0,129.36252443100952
175,Nick,146.0,143.71413347525677
176,Nick,121.0,139.81185209014671
177,Nick,90.0,107.25882530650517
178,Nick,86.0,104.93287276022384
179,Nick,132.0,110.69435576665629
180,Nick,109.0,156.030417993352
181,Nick,95.0,116.35512486127408
182,Nick,89.0,109.71012243000953
183,Nick,126.0,165.85424262533837
184,Nick,116.0,132.2563290773704
185,Nick,108.0,115.4808833794829
186,Nick,112.0,129.06379456942406
187,Nick,95.0,132.92742098330126
188,Nick,94.0,119.13222288488527
189,Nick,92.0,102.51222104656364
190,Nick,131.0,120.53347924482323
191,Nick,125.0,127.25836087700596
192,Nick,105.0,154.87102091842488
193,Nick,86.0,109.79307987092166
194,Nick,126.0,146.52676213026527
195,Nick,116.0,151.34344064119503
196,Nick,111.0,165.42568089292848
197,Nick,90.0,151.5611419457173
198,Nick,125.0,129.27726954158993
199,Nick,95.0,120.1111276803125
200,Nick,93.0,110.98451607278577
201,Nick,81.0,104.78449184098935
202,Nick,92.0,101.88210115910447
203,Nick,86.0,105.49893241273213
204,Nick,82.0,95.18316471556943
205,Nick,127.0,95.54408742228588
206,Nick,103.0,105.24972508163295
207,Nick,86.0,106.89054827494225
208,Nick,79.0,106.3000008986868
209,Nick,160.0,135.60784438553395
210,Nick,135.0,119.17044598368966
211,Nick,106.0,98.56689807455172
212,Nick,80.0,103.28854561100819
213,Nick,124.0,124.00718995056353
214,Nick,112.0,122.63708703146501
215,Nick,96.0,111.65146490842369
216,Nick,77.0,104.34572635005112
217,Nick,137.0,116.20177259896313
218,Nick,130.0,151.99492063556843
219,Nick,121.0,103.84037785896611
220,Nick,91.0,95.74950889993914
221,Nick,137.0,152.58918325206113
222,Nick,119.0,127.2126113720011
223,Nick,99.0,104.07941890555466
