,Name,total_y,total_pre_y
0,RW,92.5,79.40294243399163
1,RW,191.5,95.60202423963264
2,RW,151.0,97.84467501903286
3,RW,94.0,92.10382488743844
4,RW,124.0,92.15722387469394
5,RW,114.5,89.23590691101586
6,RW,89.5,76.46884609877102
7,RW,204.5,89.34444990097516
8,RW,200.5,91.53794622885107
9,Ryan,92.5,99.23349218018558
10,Ryan,96.5,88.54411640133833
11,Ryan,106.5,77.23599816714223
12,Ryan,97.5,74.9281644403582
13,Ryan,97.5,88.01661508522757
14,Ryan,97.5,77.35089974135218
15,Ryan,97.5,88.61138270564568
16,Ryan,95.0,71.08775562547852
17,Ryan,142.0,91.26137699046446
18,Ryan,124.5,87.41014410483456
19,Ryan,118.5,85.61151435697829
20,Silver,90.0,87.7564914009718
21,Silver,137.5,96.4283910159696
22,Silver,106.5,71.59928069141031
23,Silver,101.0,74.67648472878207
24,Tester B,212.0,177.75717561397065
25,Tester B,258.0,168.29911475368922
26,Tester B,257.5,166.47213437992914
27,Tester B,204.5,169.85736546517384
28,Tester B,383.0,239.4702799404676
29,Roger,96.5,70.50946210749078
30,Roger,153.5,120.51479920554674
31,Roger,130.5,101.53350748420338
32,Roger,136.0,100.54039306354228
33,Roger,111.0,86.25050666186984
34,Roger,156.5,126.83057594264301
35,Roger,109.0,143.29249951727144
36,Roger,112.0,97.51838653575045
37,Roger,93.0,77.00199340152388
38,Roger,163.5,105.48081887365095
39,Roger,136.0,127.48143797489753
40,Roger,120.0,100.94667110881336
41,Tester A,184.5,219.3373467089404
42,Tester A,195.0,196.21562392631083
43,Tester A,224.0,153.81664871345194
44,Tester A,247.0,226.8530581294126
45,Tester A,146.0,212.91995583503825
46,Tester A,183.0,197.66030814703288
47,Tester A,159.0,196.81898842983279
48,Alex,99.0,73.63710665269288
49,Alex,140.0,117.50155895001568
50,Alex,135.0,93.95618644657506
51,Alex,98.0,102.86335378533991
52,Alex,93.0,74.58858185245899
53,Alex,151.0,104.70131515940925
54,Alex,164.0,145.95984423283943
55,Alex,128.0,90.78932275793933
56,Gary,77.0,76.58680789165669
57,Gary,133.0,96.2731742367088
58,Gary,110.0,104.38837457696347
59,Gary,102.0,91.61686613862727
60,Gary,79.0,78.13286185879186
61,Gary,155.0,91.74467710265576
62,Gary,159.0,97.08714220187217
63,Gary,114.0,97.66105256831479
64,Tester E,136.0,99.53640218316232
65,Tester E,125.0,101.60849220504572
66,Tester E,168.0,163.39881960779522
67,Tester E,148.0,114.47638481659232
68,Tester E,214.0,108.59246940154787
69,Tester D,196.0,153.84576575855903
70,Tester D,203.0,167.49758557754342
71,Tester D,278.0,173.82365777847698
72,Tester D,228.0,202.8703174507439
73,Tester D,195.0,174.41693588909632
74,Tester B,253.5,154.986360287791
75,Tester B,242.5,176.73799526629867
76,Tester B,266.0,156.12137225687385
77,Tester B,215.0,99.43959858696611
78,Tester B,139.5,114.34768530298558
79,Tester A,187.0,205.8543986781307
80,Tester A,281.0,232.6885841528208
81,Tester A,306.0,204.4578403293337
82,Tester A,258.0,217.61214774122524
83,Tester A,212.0,192.69150435366404
84,Tester A,186.0,222.76861320184085
85,Tester M,76.0,72.29884080685744
86,Tester M,113.0,88.84423555921367
87,Tester M,87.0,72.87062990051255
88,Tester M,81.0,81.95602692650743
89,Tester M,110.0,91.68376168489723
90,Tester M,111.0,81.01501971945945
91,Tester M,93.0,89.73341383092578
92,Tester A,221.0,201.4267755407738
93,Tester A,281.0,215.8072189358043
94,Tester A,287.0,179.6105270937977
95,Tester A,260.0,170.8495376840227
96,Tester A,263.0,177.36823945560582
97,Tester A,323.0,193.3191940635109
98,Nien,150.0,138.01376877830506
99,Nien,131.0,219.2773789312746
100,Nien,152.0,227.3986644699433
101,Nien,156.0,131.65428393357664
102,Nien,93.0,62.257790643174054
103,Nien,155.0,97.02083236851047
104,Nien,147.0,103.666797526824
105,Nien,112.0,82.88486595978219
106,Roger,101.0,85.14074675715297
107,Roger,173.5,128.85793961583357
108,Roger,141.0,116.08443324740513
109,Roger,157.0,108.12937817009905
110,Roger,138.25,96.51174409465911
111,Roger,111.0,97.33914427542295
112,Roger,111.0,91.06850178512563
113,Roger,95.0,86.06409072199261
114,Roger,156.5,87.36818942563492
115,Roger,116.0,104.59524910450932
116,Roger,121.0,91.6417899777776
117,Helen,108.5,81.4873381105195
118,Helen,203.5,104.53699718893229
119,Helen,159.0,92.41524070430717
120,Helen,91.0,84.0631042754562
121,Helen,87.5,68.93613807554115
122,Helen,131.0,82.27137596568473
123,Helen,117.5,75.32900950002316
124,Helen,105.0,89.7188636418417
125,Helen,95.5,72.67667115162392
126,Helen,219.0,126.6338881529884
127,Helen,197.0,101.88115856489311
128,Helen,154.0,146.15509211887885
129,Monica,97.0,92.26417481871539
130,Monica,169.0,131.1945092434161
131,Monica,114.0,92.34261985413268
132,Monica,137.0,104.40936227340964
