,Name,total_y,total_pre_y
221,Nick,137,109.8905811
222,Nick,119,106.2318651
223,Nick,99,81.3020809
224,Monica,97,112.1553806
225,Monica,169,106.5442233
226,Monica,114,120.6248615
227,Monica,137,111.6407573
228,Monica,119,112.2802889
229,Monica,107,106.3198947
230,Monica,94,91.95447503
231,Monica,114,112.6777216
232,Monica,117,119.1315759
233,Monica,110,108.7999496
234,Elky,78,97.92569021
235,Elky,125,150.1002447
236,Elky,143,132.1347336
237,Elky,122,110.7741248
238,Elky,108,108.8030927
239,Elky,90,103.5914337
240,Moby,109,103.1919998
241,Moby,149,101.5068056
242,Moby,153,102.5136902
243,Moby,87,99.34432256
244,Moby,115,112.4711799
245,Moby,112,110.5689047
246,Moby,113,109.4661158
247,Moby,122,107.031722
248,Moby,116,106.920031
249,Moby,109,104.1150268
250,Ethan,124,107.4206916
251,Ethan,93,101.5894649
252,Ethan,72,83.85508805
253,Ethan,81,64.75106742
254,Ethan,124,111.1815709
255,Ethan,115,119.6107481
256,Ethan,108,105.0354924
